CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
717,Germany,Female,33,0,115777.23,1,1,1,81508.1,0
582,Germany,Male,33,2,122394.0,1,1,1,22113.93,0
567,Germany,Male,41,0,134378.89,1,1,1,105746.94,0
650,Germany,Female,35,3,165982.43,0,1,1,24482.16,0
723,Germany,Male,37,3,94661.53,0,1,0,121239.65,0
640,Germany,Female,31,10,118613.34,1,1,0,168469.65,0
784,Germany,Male,28,2,109960.06,0,1,1,170829.87,0
547,Germany,Female,42,1,142703.4,1,1,0,86207.49,1
608,Germany,Female,40,8,121729.42,1,0,0,61164.45,0
674,Germany,Female,38,10,83727.68,1,1,0,45418.12,0
751,Germany,Male,54,9,156367.6,0,0,1,116179.92,0
645,Germany,Female,59,8,121669.93,0,0,0,91.75,1
830,Germany,Female,40,8,77701.64,1,0,1,19512.38,0
655,Germany,Female,61,2,183997.7,0,1,1,161217.18,0
802,Germany,Male,37,9,115569.21,1,0,1,119782.89,0
594,Germany,Male,18,1,132694.73,1,1,0,167689.56,0
806,Germany,Male,34,2,96152.68,0,1,0,143711.02,0
723,Germany,Female,49,0,153855.52,1,1,1,180862.26,1
653,Germany,Male,41,1,104584.11,1,1,0,15126.32,1
803,Germany,Female,50,8,98173.02,1,0,0,22457.25,1
581,Germany,Female,38,3,135157.05,1,1,1,32919.42,0
513,Germany,Female,49,5,171601.27,1,1,0,126223.84,0
727,Germany,Male,39,5,80615.46,0,0,0,180962.32,0
766,Germany,Male,27,5,126285.73,1,1,0,177614.17,1
630,Germany,Female,23,4,137964.51,1,0,1,174570.55,0
652,Germany,Male,41,9,159434.03,1,1,0,178373.93,0
729,Germany,Male,40,5,113574.61,0,1,0,103396.08,0
667,Germany,Male,33,9,124573.33,0,0,0,683.37,0
671,Germany,Female,31,6,105864.6,0,1,0,145567.34,0
768,Germany,Female,47,5,104552.61,1,1,0,48137.08,1
765,Germany,Female,46,8,119492.88,0,0,1,166896.01,1
688,Germany,Female,34,9,91025.58,0,0,1,163783.0,0
521,Germany,Female,49,2,127948.57,1,1,1,182765.14,0
662,Germany,Male,30,5,115286.68,0,1,1,149587.92,0
704,Germany,Male,41,9,62078.21,0,1,0,129050.67,0
453,Germany,Male,44,3,151739.65,1,1,0,167461.5,0
702,Germany,Female,60,5,138597.54,0,1,1,41536.59,1
647,Germany,Male,52,7,130013.12,1,1,1,190806.36,1
736,Germany,Female,36,8,103914.17,1,1,1,110035.88,1
595,Germany,Female,32,0,92466.21,1,1,0,4721.3,0
850,Germany,Female,38,2,102741.15,0,0,1,23974.85,0
473,Germany,Female,32,5,146602.25,0,1,1,72946.95,0
453,Germany,Female,61,2,137655.31,1,0,1,29909.84,0
698,Germany,Male,52,10,107304.39,0,1,0,28806.32,1
688,Germany,Male,29,9,144553.5,0,1,0,143454.95,0
633,Germany,Male,40,5,86172.81,0,1,1,117279.49,0
521,Germany,Female,29,2,87212.8,1,1,1,994.86,0
612,Germany,Female,36,2,130700.92,0,0,0,77592.8,0
693,Germany,Female,43,1,121927.92,1,1,0,87994.95,1
756,Germany,Female,39,5,149363.12,0,1,1,109098.39,0
850,Germany,Female,43,8,92244.83,0,1,0,54949.73,0
818,Germany,Male,43,10,105301.5,1,1,1,78941.59,0
672,Germany,Male,40,4,89025.88,0,1,0,188892.19,0
597,Germany,Female,43,7,119127.46,0,1,0,55809.92,0
708,Germany,Female,23,4,71433.08,1,1,0,103697.57,0
507,Germany,Male,36,9,118214.32,0,1,0,119110.03,1
665,Germany,Male,63,7,104469.58,1,1,1,25165.36,1
663,Germany,Female,46,2,141726.88,1,1,1,58257.23,0
627,Germany,Female,35,2,137852.96,1,1,1,172269.21,1
453,Germany,Female,28,3,139986.65,1,1,0,136846.75,0
798,Germany,Female,39,6,119787.76,1,1,1,164248.33,0
652,Germany,Female,58,3,116353.2,0,0,1,193502.9,0
607,Germany,Male,32,9,144272.07,0,1,0,176580.63,0
529,Germany,Male,29,4,135759.4,1,0,0,112813.79,1
458,Germany,Female,43,1,106870.12,0,1,0,100564.37,0
624,Germany,Female,52,0,133723.43,1,0,0,4859.59,1
584,Germany,Female,37,10,134171.8,0,1,1,70927.11,1
676,Germany,Female,48,2,124442.38,1,1,0,15068.53,1
655,Germany,Female,37,4,108862.76,1,1,0,79555.08,1
594,Germany,Female,32,4,120074.97,0,1,1,162961.79,0
847,Germany,Female,35,5,111743.43,1,1,1,183584.14,0
582,Germany,Male,35,8,121309.17,0,1,1,28750.67,0
642,Germany,Male,49,4,120688.61,1,1,0,24770.22,1
740,Germany,Male,40,4,114318.78,0,1,0,129333.69,1
583,Germany,Female,32,7,94753.55,0,1,1,18149.03,0
612,Germany,Male,32,9,106520.73,0,1,0,177092.16,0
546,Germany,Female,25,3,132837.7,1,1,0,131647.31,0
847,Germany,Female,41,3,101543.51,0,1,0,16025.17,1
765,Germany,Male,37,7,102708.77,1,1,0,9087.81,0
678,Germany,Female,37,8,149000.91,0,1,1,21472.42,0
799,Germany,Female,39,7,167395.6,0,0,1,139537.43,0
734,Germany,Female,52,6,71283.09,0,0,1,38984.37,0
453,Germany,Male,42,1,75681.52,1,1,1,57098.0,0
720,Germany,Female,29,7,106230.92,1,1,1,69903.93,1
635,Germany,Female,36,9,81231.85,0,1,0,196731.08,0
461,Germany,Female,64,1,185160.94680000003,0,1,1,196767.83,0
771,Germany,Female,38,5,137657.71,0,1,0,72985.61,0
658,Germany,Female,45,9,134562.8,1,1,1,159268.67,0
586,Germany,Female,56,9,100781.75,0,1,1,54448.41,0
742,Germany,Male,27,5,185160.94680000003,0,0,0,21793.59,0
701,Germany,Male,41,9,164046.1,1,1,0,49405.93,0
678,Germany,Male,64,6,123356.63,1,0,1,92934.41,0
585,Germany,Male,50,2,125845.66,1,1,0,9439.31,1
579,Germany,Male,40,10,53102.854400000004,0,1,0,18732.91,0
722,Germany,Female,37,0,125977.81,1,0,0,160162.42,0
613,Germany,Female,51,7,147262.11,1,1,1,53630.9,1
550,Germany,Male,49,0,108806.96,0,1,0,61446.92,1
780,Germany,Male,64,9,142550.25,0,1,1,122506.78,0
641,Germany,Male,35,2,103711.56,1,0,1,192464.21,1
540,Germany,Female,35,7,128369.75,0,1,0,198256.15,0
605,Germany,Male,19,8,166133.28,1,1,1,107994.99,0
710,Germany,Female,62,9,148214.36,1,1,0,48571.14,1
737,Germany,Male,50,4,127552.85,0,1,0,4225.11,0
466,Germany,Female,47,5,102085.72,1,1,1,183536.24,1
558,Germany,Male,58,2,142537.18,1,1,1,88791.83,0
845,Germany,Female,43,3,152063.59,0,1,0,97910.06,0
718,Germany,Male,63,7,123204.88,1,1,1,100538.8,0
645,Germany,Male,43,9,140121.17,1,1,0,11302.7,1
552,Germany,Male,39,2,132906.88,1,0,1,149384.43,0
580,Germany,Male,45,2,179334.83,0,1,1,169303.65,0
659,Germany,Male,48,4,123593.22,0,1,0,82469.06,1
687,Germany,Male,44,8,95368.14,0,1,1,1787.85,0
717,Germany,Female,33,10,102185.42,0,1,0,23231.93,0
752,Germany,Female,37,5,113291.05,0,1,1,132467.54,0
670,Germany,Male,43,9,111677.88,1,1,0,178827.3,1
597,Germany,Female,35,8,131101.04,1,1,1,192852.67,0
627,Germany,Male,52,1,76101.81,0,0,1,177238.35,0
705,Germany,Female,46,4,115518.07,1,0,0,76544.9,1
810,Germany,Male,64,3,53102.854400000004,1,1,1,110509.9,0
640,Germany,Female,46,5,107978.4,0,1,0,155876.06,0
689,Germany,Female,40,4,78119.59,0,1,0,119259.34,1
768,Germany,Female,43,2,129264.05,0,0,0,19150.14,0
648,Germany,Male,37,6,131753.41,1,1,0,86894.67,0
686,Germany,Male,26,1,57422.62,1,1,1,79189.4,0
458,Germany,Female,28,2,171932.26,0,1,1,9578.24,0
685,Germany,Male,38,4,111798.06,0,1,1,102184.66,0
701,Germany,Male,63,3,120916.52,0,0,0,144727.45,1
596,Germany,Male,54,1,123544.0,1,1,1,120314.75,1
581,Germany,Male,41,2,127913.71,0,1,1,44205.95,0
583,Germany,Male,35,8,149995.72,0,1,0,42143.55,0
663,Germany,Male,28,8,123674.28,0,1,1,87985.2,0
666,Germany,Male,33,2,124125.26,1,1,0,81884.8,0
613,Germany,Female,45,9,142765.24,0,1,0,34749.65,0
751,Germany,Female,28,10,132932.14,0,1,1,46630.47,0
775,Germany,Female,64,0,161371.5,1,1,1,134869.93,0
650,Germany,Female,48,7,138232.24,1,1,0,57594.78,0
782,Germany,Female,53,1,81571.05,1,1,0,182960.46,1
813,Germany,Male,30,1,116416.94,1,0,1,85808.22,0
732,Germany,Female,48,4,102962.62,1,1,0,120852.85,1
789,Germany,Male,43,8,119654.44,0,0,1,148412.24,1
522,Germany,Female,25,5,94049.92,0,1,0,103269.0,0
835,Germany,Male,18,2,142872.36,1,1,1,117632.63,0
543,Germany,Male,37,8,140894.06,0,1,1,118059.19,0
585,Germany,Male,44,7,163867.86,1,1,1,112333.22,0
727,Germany,Female,18,2,93816.7,0,1,0,126172.11,0
850,Germany,Male,38,5,146756.68,1,1,0,78268.61,0
642,Germany,Male,18,5,111183.53,0,0,1,10063.75,0
651,Germany,Female,45,6,86714.06,1,1,0,85869.89,1
550,Germany,Female,42,10,128707.31,1,1,0,63092.65,1
727,Germany,Male,46,3,115248.11,0,1,0,130752.01,1
648,Germany,Female,37,7,138503.51,0,1,0,57215.85,0
694,Germany,Male,31,4,141989.27,0,1,0,26116.82,0
782,Germany,Female,64,5,148666.99,1,1,0,2605.65,1
769,Germany,Male,34,7,115101.5,1,0,0,57841.89,1
655,Germany,Male,64,6,148363.38,1,1,1,186995.17,0
678,Germany,Male,36,6,118448.15,0,1,0,53172.02,0
652,Germany,Male,35,7,104015.54,0,1,1,55207.88,0
669,Germany,Female,42,1,103873.39,1,1,0,148611.52,0
841,Germany,Female,52,3,112383.03,1,1,0,85516.37,1
821,Germany,Male,45,0,135827.33,0,1,1,131778.58,0
563,Germany,Male,41,2,100520.92,1,1,1,19412.8,1
719,Germany,Female,64,10,95052.29,1,1,0,176244.87,0
539,Germany,Male,42,1,177728.55,1,1,0,105013.63,0
772,Germany,Male,34,7,111565.91,1,1,1,121073.23,0
668,Germany,Female,28,1,124511.01,1,0,0,114258.18,0
749,Germany,Female,32,7,79523.13,1,0,1,157648.12,0
621,Germany,Female,55,7,131033.76,1,0,1,75685.59,1
634,Germany,Female,59,3,95727.05,1,0,0,97939.4,1
591,Germany,Female,35,2,90194.34,0,1,0,57064.57,0
684,Germany,Male,35,3,99967.76,1,1,1,176882.08,0
718,Germany,Female,33,4,70541.06,1,0,0,88592.8,0
504,Germany,Female,44,0,131873.07,0,1,1,158036.72,1
760,Germany,Female,34,6,58003.41,1,1,0,90346.1,0
648,Germany,Female,40,5,139973.65,1,1,1,667.66,1
744,Germany,Female,50,1,121498.11,0,0,1,106061.47,1
608,Germany,Female,40,7,96202.32,1,0,0,161154.85,0
527,Germany,Male,58,3,137318.42,1,1,1,126144.96,0
696,Germany,Male,32,4,84421.62,1,0,1,52314.71,0
821,Germany,Male,42,3,87807.29,0,1,1,64613.81,0
606,Germany,Male,40,9,95293.86,0,0,1,96985.58,0
726,Germany,Male,30,7,92847.59,1,1,0,146154.06,0
649,Germany,Male,64,4,68345.86,0,1,1,142566.75,0
613,Germany,Male,28,7,76656.4,0,1,1,185483.24,0
724,Germany,Male,33,4,88046.88,1,0,1,186942.49,1
686,Germany,Female,39,4,157731.6,0,1,0,162820.6,0
617,Germany,Female,51,10,167273.71,1,0,0,93439.75,1
710,Germany,Male,37,6,135795.63,1,0,1,46523.6,0
533,Germany,Male,51,6,127545.56,0,0,0,79559.02,1
682,Germany,Female,43,7,111094.05,0,1,1,64679.3,0
737,Germany,Female,22,10,111543.26,0,0,0,106327.85,0
543,Germany,Female,37,3,122304.65,0,0,0,33998.7,0
521,Germany,Male,41,8,120586.54,1,0,1,20491.15,0
812,Germany,Male,39,5,115730.71,0,1,1,185599.34,1
516,Germany,Female,47,9,128298.74,1,0,0,149614.17,1
616,Germany,Female,43,7,95984.21,1,0,1,115262.54,1
586,Germany,Male,38,2,136858.42,1,0,1,189143.94,0
607,Germany,Male,29,7,102609.0,1,1,0,163257.44,0
667,Germany,Male,64,3,77356.92,0,1,1,20881.96,0
798,Germany,Female,29,8,80204.11,0,1,0,70223.22,0
752,Germany,Male,32,9,115587.49,0,0,1,101677.46,0
586,Germany,Male,46,8,106968.96,1,1,1,79366.98,1
490,Germany,Female,41,0,139659.04,1,1,1,176254.12,0
610,Germany,Female,64,5,86038.21,0,0,0,192743.06,1
627,Germany,Male,24,5,102773.2,0,1,0,56793.02,1
656,Germany,Male,64,7,153545.11,1,1,1,186574.68,0
806,Germany,Male,36,8,167983.17,0,1,1,106714.28,0
556,Germany,Female,43,4,125890.72,1,1,1,74854.97,0
807,Germany,Female,60,1,72948.58,0,1,1,17355.36,0
708,Germany,Male,21,8,133974.36,0,1,0,50294.09,0
800,Germany,Male,39,4,95252.72,1,1,0,13906.34,0
714,Germany,Male,54,4,137986.58,0,0,1,51308.54,1
660,Germany,Male,30,1,84440.1,0,1,1,60485.98,0
816,Germany,Female,40,9,109003.26,1,1,1,79580.56,0
601,Germany,Female,49,4,96252.98,0,1,0,104263.82,0
803,Germany,Male,34,4,142929.16,0,1,1,114869.56,0
825,Germany,Female,35,6,118336.95,1,1,0,26342.33,1
772,Germany,Female,42,0,101979.16,1,1,0,90928.48,0
642,Germany,Male,22,10,111812.52,0,1,1,183045.46,0
600,Germany,Male,30,2,119755.0,1,1,1,21852.91,0
645,Germany,Female,31,1,128927.93,1,1,1,2850.01,0
705,Germany,Female,31,9,110941.93,0,1,0,163484.8,0
637,Germany,Male,51,1,104682.83,1,1,0,55266.96,1
648,Germany,Female,45,5,118886.55,1,0,0,51636.7,0
808,Germany,Male,39,3,124216.93,1,0,1,171442.36,0
711,Germany,Male,26,9,128793.63,1,1,0,19262.05,0
467,Germany,Male,28,10,126315.26,1,1,0,32349.29,1
705,Germany,Female,48,1,156848.13,0,1,1,99475.95,1
595,Germany,Female,64,2,105736.32,1,1,1,89935.73,1
699,Germany,Female,41,1,185160.94680000003,0,1,0,94142.35,0
581,Germany,Male,39,1,121523.51,1,0,0,161655.55,1
567,Germany,Female,46,1,68238.51,0,1,1,109572.58,0
646,Germany,Male,24,0,92398.08,1,1,1,18897.29,0
671,Germany,Male,28,8,119859.52,0,1,0,125422.66,0
763,Germany,Female,32,1,108465.65,0,1,0,60552.44,1
507,Germany,Male,40,3,120105.43,1,1,0,92075.01,1
678,Germany,Male,55,4,129646.91,1,1,1,184125.1,1
757,Germany,Female,43,5,131433.33,0,1,1,3497.43,1
742,Germany,Male,33,1,137937.95,1,1,1,51387.1,0
724,Germany,Female,33,9,119278.44,1,1,1,197148.24,0
505,Germany,Female,33,3,106506.77,0,1,0,45445.78,1
486,Germany,Male,62,9,118356.89,0,1,0,168034.83,1
584,Germany,Male,42,3,137479.13,1,1,0,25669.1,0
684,Germany,Female,56,3,127585.98,0,1,1,80593.49,1
646,Germany,Male,39,6,121681.91,0,0,1,61793.47,0
706,Germany,Female,56,3,139603.22,1,1,1,86383.61,0
645,Germany,Male,41,2,93925.3,1,1,0,123982.14,1
492,Germany,Male,45,9,170295.04,0,0,0,164741.81,0
635,Germany,Male,53,8,117005.55,1,0,1,123646.57,1
757,Germany,Male,36,1,65349.71,1,0,0,64539.64,0
632,Germany,Female,50,5,107959.39,1,1,1,6985.34,1
755,Germany,Male,38,4,111096.91,1,1,1,19762.88,0
453,Germany,Male,40,9,166776.6,0,0,1,172646.88,0
692,Germany,Female,43,10,118588.83,1,1,1,161241.65,1
735,Germany,Male,28,5,160454.15,0,0,1,114957.22,0
739,Germany,Female,25,5,113113.12,1,1,0,129181.27,0
744,Germany,Male,41,7,185160.94680000003,0,1,1,138361.48,0
724,Germany,Female,53,1,139687.66,0,1,1,12913.92,0
625,Germany,Female,39,10,129845.26,1,1,1,96444.88,0
724,Germany,Male,37,6,125489.4,1,1,0,118570.53,0
795,Germany,Female,33,9,104552.72,1,1,1,120853.83,1
740,Germany,Male,33,2,126524.11,1,1,0,136869.31,0
627,Germany,Female,33,4,83199.05,1,0,0,159334.93,0
512,Germany,Female,40,8,153537.57,0,0,0,23101.13,0
610,Germany,Male,50,1,113957.01,0,1,0,196526.55,1
498,Germany,Male,42,3,152039.7,1,1,1,53445.17,1
655,Germany,Female,46,7,137145.12,1,1,0,115146.4,1
602,Germany,Male,35,7,90602.42,0,1,1,51695.41,0
673,Germany,Male,47,1,183579.54,0,0,1,34047.54,0
714,Germany,Male,33,3,53102.854400000004,1,1,0,53667.08,0
772,Germany,Male,42,3,75075.31,0,1,0,92888.52,1
